Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Wind_Speed(mph),Clima_grupo_Clear,Clima_grupo_Mostly Cloudy,Clima_grupo_Otro,Clima_grupo_Overcast,Clima_grupo_Partly Cloudy,Clima_grupo_Scattered Clouds,Sunrise_Sunset_Day,Sunrise_Sunset_Night,Crossing,Junction,Traffic_Signal,Stop,Station,Con_distancia,Baja_visibilidad
1.3776958549721068,8.768062328280346,-2.631578947368421,0.5588235294117647,-1.5882352941176618,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.895519444144583,9.389898210722663,-1.9883040935672514,0.5882352941176471,-2.294117647058852,1.2105263157894737,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.8999743840301944,9.407302414819576,-1.9883040935672514,0.5882352941176471,-2.294117647058852,1.2105263157894737,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.4987511805571059,9.034007758063328,-2.619883040935672,0.9117647058823529,-1.6470588235294155,1.0000000000000002,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1.7946966104893753,8.877794463846195,-2.280701754385965,0.5588235294117647,-1.9411764705882464,2.421052631578948,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1.3192851592932981,8.774813348837693,-2.9122807017543857,0.5588235294117647,-0.11764705882352819,0.5964912280701754,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.5201256223394295,9.038323217537462,-2.935672514619883,0.3235294117647059,-0.5882352941176409,1.0000000000000002,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.5395581471058448,9.07872378030569,-2.935672514619883,0.3235294117647059,-0.5882352941176409,1.0000000000000002,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
1.4784197074201932,8.782866879551412,-2.95906432748538,0.5882352941176471,-0.11764705882352819,1.4035087719298247,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1.566578445519781,8.73218553459722,-3.0409356725146197,0.9117647058823529,-0.47058823529411276,1.6140350877192984,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.515103242570665,9.08383107189607,-2.9766081871345027,0.4411764705882353,-0.29411764705881,0.4035087719298246,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.2626576964729512,8.735389413092133,-2.935672514619883,0.7647058823529411,-0.058823529411753644,0.192982456140351,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.5293423962237358,9.043334661147346,-2.923976608187134,0.5588235294117647,-0.35294117647058454,1.4035087719298247,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.2853817391587266,8.730912162226915,-2.935672514619883,0.6470588235294118,0.0,1.0000000000000002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.5153218915334872,9.096200062083922,-2.923976608187134,0.4411764705882353,-0.23529411764705638,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1.5857959872940084,9.062144635624946,-2.830409356725146,0.5,-0.5882352941176409,1.0000000000000002,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.5208067073122442,9.0135458755911,-2.935672514619883,0.5,-0.35294117647058454,0.8070175438596493,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.5232170830041902,9.059547283150645,-2.859649122807017,0.4411764705882353,-0.058823529411753644,1.4035087719298247,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.7995032217008182,9.398492068451812,-2.695906432748538,0.5588235294117647,-0.47058823529411276,0.8070175438596493,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1.8107538237219318,9.407218579785956,-2.695906432748538,0.47058823529411764,-0.5882352941176409,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.7278012876329072,9.191213526169236,-2.923976608187134,0.4411764705882353,0.0,1.0000000000000002,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.8993969936553172,9.339737511998559,-3.0409356725146197,-0.17647058823529413,1.0000000000000209,1.0000000000000002,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
